state;date;primeira_dose;segunda_dose;terceira_dose
Roraima;22/03/2021;897;327;0
Roraima;23/03/2021;1492;183;0
Roraima;24/03/2021;854;158;0
Roraima;25/03/2021;635;204;0
Roraima;26/03/2021;468;240;0
Roraima;27/03/2021;1525;83;0
Roraima;28/03/2021;17;48;0
Roraima;29/03/2021;1411;284;0
Roraima;30/03/2021;820;229;0
Roraima;31/03/2021;2193;142;0
Roraima;01/04/2021;896;143;0
Roraima;02/04/2021;212;40;0
Roraima;03/04/2021;213;44;0
Roraima;04/04/2021;3;11;0
Roraima;05/04/2021;775;427;0
Roraima;06/04/2021;2424;314;0
Roraima;07/04/2021;2122;282;0
Roraima;08/04/2021;1155;505;0
Roraima;09/04/2021;899;1403;0
Roraima;10/04/2021;594;744;0
Roraima;11/04/2021;17;40;0
Roraima;12/04/2021;967;833;0
Roraima;13/04/2021;531;1001;0
Roraima;14/04/2021;603;918;0
Roraima;15/04/2021;486;594;0
Roraima;16/04/2021;319;517;0
Roraima;17/04/2021;79;1017;0
Roraima;18/04/2021;13;36;0
Roraima;19/04/2021;328;1417;0
Roraima;20/04/2021;295;871;0
Roraima;21/04/2021;154;1229;0
Roraima;22/04/2021;273;400;0
Roraima;23/04/2021;212;160;0
Roraima;24/04/2021;124;703;0
Roraima;25/04/2021;55;8;0
Roraima;26/04/2021;270;1159;0
Roraima;27/04/2021;256;1837;0
Roraima;28/04/2021;211;2120;0
Roraima;29/04/2021;136;941;0
Roraima;30/04/2021;161;692;0
Roraima;01/05/2021;59;241;0
Roraima;02/05/2021;99;48;0
Roraima;03/05/2021;287;921;0
Roraima;04/05/2021;193;574;0
Roraima;05/05/2021;314;497;0
Roraima;06/05/2021;550;403;0
Roraima;07/05/2021;857;363;0
Roraima;08/05/2021;606;93;0
Roraima;09/05/2021;11;9;0
Roraima;10/05/2021;972;365;0
Roraima;11/05/2021;571;243;0
Roraima;12/05/2021;424;226;0
Roraima;13/05/2021;1102;178;0
Roraima;14/05/2021;757;157;0
Roraima;15/05/2021;260;74;0
Roraima;16/05/2021;32;40;0
Roraima;17/05/2021;665;164;0
Roraima;18/05/2021;1288;107;0
Roraima;19/05/2021;849;172;0
Roraima;20/05/2021;688;128;0
Roraima;21/05/2021;658;81;0
Roraima;22/05/2021;298;31;0
Roraima;23/05/2021;8;4;0
Roraima;24/05/2021;1076;166;0
Roraima;25/05/2021;875;114;0
Roraima;26/05/2021;844;90;0
Roraima;27/05/2021;1261;118;0
Roraima;28/05/2021;900;78;0
Roraima;29/05/2021;345;32;0
Roraima;30/05/2021;2;5;0
Roraima;31/05/2021;1107;97;0
Roraima;01/06/2021;928;669;0
Roraima;02/06/2021;963;361;0
Roraima;03/06/2021;728;222;0
Roraima;04/06/2021;628;221;0
Roraima;05/06/2021;802;94;0
Roraima;06/06/2021;16;21;0
Roraima;07/06/2021;1247;231;0
Roraima;08/06/2021;1852;187;0
Roraima;09/06/2021;1499;133;0
Roraima;10/06/2021;2157;133;0
Roraima;11/06/2021;2172;115;0
Roraima;12/06/2021;904;36;0
Roraima;13/06/2021;36;49;0
Roraima;14/06/2021;2622;145;0
Roraima;15/06/2021;2446;106;0
Roraima;16/06/2021;2922;99;0
Roraima;17/06/2021;2499;107;0
Roraima;18/06/2021;2505;148;0
Roraima;19/06/2021;1194;63;0
Roraima;20/06/2021;47;12;0
Roraima;21/06/2021;4491;139;0
Roraima;22/06/2021;4860;168;0
Roraima;23/06/2021;3541;168;0
Roraima;24/06/2021;2782;125;0
Roraima;25/06/2021;2668;125;0
Roraima;26/06/2021;2533;31;0
Roraima;27/06/2021;1373;21;0
Roraima;28/06/2021;1424;44;0
Roraima;29/06/2021;4603;141;0
Roraima;30/06/2021;3991;147;0
Roraima;01/07/2021;2393;166;0
Roraima;02/07/2021;2389;89;0
Roraima;03/07/2021;1221;5;0
Roraima;04/07/2021;45;2;0
Roraima;05/07/2021;2734;194;0
Roraima;06/07/2021;3379;213;0
Roraima;07/07/2021;3562;94;0
Roraima;08/07/2021;2580;157;0
Roraima;09/07/2021;2538;75;0
Roraima;10/07/2021;924;10;0
Roraima;11/07/2021;37;12;0
Roraima;12/07/2021;4269;177;0
Roraima;13/07/2021;4265;299;0
Roraima;14/07/2021;3240;183;0
Roraima;15/07/2021;2737;172;0
Roraima;16/07/2021;2368;190;0
Roraima;17/07/2021;1703;94;0
Roraima;18/07/2021;46;11;0
Roraima;19/07/2021;4367;248;0
Roraima;20/07/2021;4014;202;0
Roraima;21/07/2021;3337;168;0
Roraima;22/07/2021;2519;223;0
Roraima;23/07/2021;2542;106;0
Roraima;24/07/2021;1870;36;0
Roraima;25/07/2021;19;21;0
Roraima;26/07/2021;3095;208;0
Roraima;27/07/2021;2705;173;0
Roraima;28/07/2021;1819;148;0
Roraima;29/07/2021;1589;155;0
Roraima;30/07/2021;1592;134;0
Roraima;31/07/2021;976;158;0
Roraima;01/08/2021;45;28;1
Roraima;02/08/2021;2816;292;2
Roraima;03/08/2021;1820;196;0
Roraima;04/08/2021;1384;258;0
Roraima;05/08/2021;1304;320;0
Roraima;06/08/2021;1344;548;0
Roraima;07/08/2021;874;324;0
Roraima;08/08/2021;118;20;0
Roraima;09/08/2021;1222;755;0
Roraima;10/08/2021;1300;1147;0
Roraima;11/08/2021;1164;963;0
Roraima;12/08/2021;1286;1003;0
Roraima;13/08/2021;1099;1368;0
Roraima;14/08/2021;691;1124;0
Roraima;15/08/2021;111;34;0
Roraima;16/08/2021;2138;862;0
Roraima;17/08/2021;3122;1063;0
Roraima;18/08/2021;4172;1244;0
Roraima;19/08/2021;3284;1073;0
Roraima;20/08/2021;3687;852;0
Roraima;21/08/2021;4389;602;0
Roraima;22/08/2021;1151;122;0
Roraima;23/08/2021;3999;847;0
Roraima;24/08/2021;3527;1075;0
Roraima;25/08/2021;3146;911;0
Roraima;26/08/2021;2646;831;0
Roraima;27/08/2021;2507;934;0
Roraima;28/08/2021;933;654;0
Roraima;29/08/2021;1;3;0
Roraima;30/08/2021;2004;1088;0
Roraima;31/08/2021;1709;1096;0
Roraima;01/09/2021;1348;988;0
Roraima;02/09/2021;1415;966;0
Roraima;03/09/2021;1045;871;0
Roraima;04/09/2021;413;392;0
Roraima;05/09/2021;11;4;0
Roraima;06/09/2021;573;570;0
Roraima;07/09/2021;49;26;0
Roraima;08/09/2021;1126;1660;0
Roraima;09/09/2021;1012;1782;0
Roraima;10/09/2021;1120;1847;0
Roraima;11/09/2021;437;864;0
Roraima;12/09/2021;11;9;0
Roraima;13/09/2021;1231;2063;0
Roraima;14/09/2021;1187;2425;0
Roraima;15/09/2021;1144;1942;0
Roraima;16/09/2021;956;4174;0
Roraima;17/09/2021;863;3927;0
Roraima;18/09/2021;285;2244;0
Roraima;19/09/2021;16;48;0
Roraima;20/09/2021;1009;5092;0
Roraima;21/09/2021;902;4976;0
Roraima;22/09/2021;972;4536;0
Roraima;23/09/2021;870;3641;0
Roraima;24/09/2021;652;2965;0
Roraima;25/09/2021;261;2622;0
Roraima;26/09/2021;16;32;0
Roraima;27/09/2021;833;3676;0
Roraima;28/09/2021;749;3237;0
Roraima;29/09/2021;707;2757;0
Roraima;30/09/2021;714;2678;0
Roraima;01/10/2021;499;2430;0
Roraima;02/10/2021;219;1326;0
Roraima;03/10/2021;4;5;0
Roraima;04/10/2021;561;2308;0
Roraima;05/10/2021;168;835;0
Roraima;06/10/2021;607;2709;0
Roraima;07/10/2021;656;2318;0
Roraima;08/10/2021;479;2197;0
Roraima;09/10/2021;234;1248;0
Roraima;10/10/2021;7;76;0
Roraima;11/10/2021;268;1335;0
Roraima;12/10/2021;133;665;0
Roraima;13/10/2021;763;3375;0
Roraima;14/10/2021;665;2885;0
Roraima;15/10/2021;560;2330;0
Roraima;16/10/2021;298;867;0
Roraima;17/10/2021;91;132;0
Roraima;18/10/2021;1024;3178;0
Roraima;19/10/2021;764;2433;0
Roraima;20/10/2021;790;2132;0
Roraima;21/10/2021;851;2259;0
Roraima;22/10/2021;722;1995;0
Roraima;23/10/2021;312;1011;0
Roraima;24/10/2021;59;96;0
Roraima;25/10/2021;761;2359;0
Roraima;26/10/2021;559;2125;0
Roraima;27/10/2021;583;2146;0
Roraima;28/10/2021;501;1915;0
Roraima;29/10/2021;109;340;0
Roraima;30/10/2021;130;549;0
Roraima;01/11/2021;224;687;0
Roraima;02/11/2021;22;22;0
Roraima;03/11/2021;689;2274;0
Roraima;04/11/2021;805;2490;0
Roraima;05/11/2021;559;1779;0
Roraima;06/11/2021;148;682;0
Roraima;07/11/2021;51;20;0
Roraima;08/11/2021;639;1831;0
Roraima;09/11/2021;801;2220;0
Roraima;10/11/2021;868;2160;0
Roraima;11/11/2021;767;1924;0
Roraima;12/11/2021;657;1644;0
Roraima;13/11/2021;151;611;0
Roraima;14/11/2021;103;135;0
Roraima;15/11/2021;128;142;0
Roraima;16/11/2021;712;1848;0
Roraima;17/11/2021;623;1783;0
Roraima;18/11/2021;649;1817;0
Roraima;19/11/2021;649;1868;0
Roraima;20/11/2021;234;1018;0
Roraima;21/11/2021;28;27;0
Roraima;22/11/2021;639;2076;0
Roraima;23/11/2021;541;2030;0
Roraima;24/11/2021;459;1913;0
Roraima;25/11/2021;469;1755;0
Roraima;26/11/2021;431;1492;0
Roraima;27/11/2021;96;267;0
Roraima;28/11/2021;8;15;0
Roraima;29/11/2021;534;1886;0
Roraima;30/11/2021;594;2024;0
Roraima;01/12/2021;602;1830;0
Roraima;02/12/2021;599;1770;0
Roraima;03/12/2021;683;1783;0
Roraima;04/12/2021;420;1118;0
Roraima;05/12/2021;253;538;0
Roraima;06/12/2021;901;2273;0
Roraima;07/12/2021;744;1970;0
Roraima;08/12/2021;478;1097;0
Roraima;09/12/2021;633;1627;0
Roraima;10/12/2021;439;1338;0
Roraima;11/12/2021;234;936;0
Roraima;12/12/2021;117;232;0
Roraima;13/12/2021;356;1548;0
Roraima;14/12/2021;401;1427;0
Roraima;15/12/2021;271;1084;1
Roraima;16/12/2021;358;948;0
Roraima;17/12/2021;245;829;0
Roraima;18/12/2021;86;348;0
Roraima;19/12/2021;66;100;4
Roraima;20/12/2021;302;954;0
Roraima;21/12/2021;233;899;0
Roraima;22/12/2021;270;804;0
Roraima;23/12/2021;213;869;0
Roraima;24/12/2021;19;104;0
Roraima;25/12/2021;8;6;0
Roraima;26/12/2021;4;5;0
Roraima;27/12/2021;263;941;0
Roraima;28/12/2021;264;1110;0
Roraima;29/12/2021;249;932;0
Roraima;30/12/2021;172;580;0
Roraima;31/12/2021;31;84;0
Santa Catarina;04/01/2021;2;0;0
Santa Catarina;05/01/2021;1;0;0
Santa Catarina;06/01/2021;2;0;0
Santa Catarina;07/01/2021;0;1;0
Santa Catarina;11/01/2021;2;0;0
Santa Catarina;12/01/2021;1;0;0
Santa Catarina;14/01/2021;1;0;0
Santa Catarina;15/01/2021;2;1;0
Santa Catarina;16/01/2021;2;0;0
Santa Catarina;17/01/2021;12;1;0
Santa Catarina;18/01/2021;21;4;0
Santa Catarina;19/01/2021;2429;6;0
Santa Catarina;20/01/2021;11696;16;0
Santa Catarina;21/01/2021;10097;24;0
Santa Catarina;22/01/2021;5790;24;0
Santa Catarina;23/01/2021;824;3;0
Santa Catarina;24/01/2021;215;0;0
Santa Catarina;25/01/2021;4464;5;0
Santa Catarina;26/01/2021;3741;7;0
Santa Catarina;27/01/2021;3797;4;0
Santa Catarina;28/01/2021;5631;4;0
Santa Catarina;29/01/2021;7899;8;0
Santa Catarina;30/01/2021;983;2;0
Santa Catarina;31/01/2021;161;1;0
Santa Catarina;01/02/2021;4450;9;0
Santa Catarina;02/02/2021;4259;18;0
Santa Catarina;03/02/2021;3879;34;0
Santa Catarina;04/02/2021;3442;98;0
Santa Catarina;05/02/2021;4147;345;0
Santa Catarina;06/02/2021;785;4;0
Santa Catarina;07/02/2021;589;4;0
Santa Catarina;08/02/2021;2692;713;0
Santa Catarina;09/02/2021;3696;812;0
Santa Catarina;10/02/2021;6168;3637;0
Santa Catarina;11/02/2021;7305;5657;0
Santa Catarina;12/02/2021;6972;4899;0
Santa Catarina;13/02/2021;1886;488;0
Santa Catarina;14/02/2021;902;223;0
Santa Catarina;15/02/2021;3649;4379;0
Santa Catarina;16/02/2021;3975;4391;0
Santa Catarina;17/02/2021;5159;5586;0
Santa Catarina;18/02/2021;3550;4832;0
Santa Catarina;19/02/2021;2603;3154;0
Santa Catarina;20/02/2021;531;419;0
Santa Catarina;21/02/2021;43;31;0
Santa Catarina;22/02/2021;1342;2120;0
Santa Catarina;23/02/2021;1476;1960;0
Santa Catarina;24/02/2021;997;2044;0
Santa Catarina;25/02/2021;1521;1856;0
Santa Catarina;26/02/2021;7236;1781;0
Santa Catarina;27/02/2021;9467;214;0
Santa Catarina;28/02/2021;2163;5;0
Santa Catarina;01/03/2021;9321;1916;0
Santa Catarina;02/03/2021;9717;2000;0
Santa Catarina;03/03/2021;9712;2239;0
Santa Catarina;04/03/2021;7965;2891;0
Santa Catarina;05/03/2021;11976;4099;0
Santa Catarina;06/03/2021;12561;973;0
Santa Catarina;07/03/2021;1421;42;0
Santa Catarina;08/03/2021;6640;2952;0
Santa Catarina;09/03/2021;6364;3699;0
Santa Catarina;10/03/2021;4732;3744;0
Santa Catarina;11/03/2021;4201;3177;0
Santa Catarina;12/03/2021;12706;2405;0
Santa Catarina;13/03/2021;8843;340;0
Santa Catarina;14/03/2021;1073;16;0
Santa Catarina;15/03/2021;7082;2240;0
Santa Catarina;16/03/2021;4513;2500;0
Santa Catarina;17/03/2021;3087;2226;0
Santa Catarina;18/03/2021;2816;1791;0
Santa Catarina;19/03/2021;17137;4005;0
Santa Catarina;20/03/2021;38641;3245;0
Santa Catarina;21/03/2021;13693;303;0
Santa Catarina;22/03/2021;14847;3137;0
Santa Catarina;23/03/2021;27779;2712;0
Santa Catarina;24/03/2021;32225;2692;0
Santa Catarina;25/03/2021;27697;2662;0
Santa Catarina;26/03/2021;20761;5469;0
Santa Catarina;27/03/2021;21147;4678;0
Santa Catarina;28/03/2021;6022;1257;0
Santa Catarina;29/03/2021;16114;4207;0
Santa Catarina;30/03/2021;34417;4568;0
Santa Catarina;31/03/2021;26385;4953;0
Santa Catarina;01/04/2021;15179;4152;0
Santa Catarina;02/04/2021;1883;761;0
Santa Catarina;03/04/2021;6956;4184;0
Santa Catarina;04/04/2021;925;561;0
Santa Catarina;05/04/2021;12133;10105;0
Santa Catarina;06/04/2021;19247;6976;0
Santa Catarina;07/04/2021;12796;5666;0
Santa Catarina;08/04/2021;6895;6718;0
Santa Catarina;09/04/2021;13126;10609;0
Santa Catarina;10/04/2021;16292;15021;0
Santa Catarina;11/04/2021;1960;7465;0
Santa Catarina;12/04/2021;9999;13020;2
Santa Catarina;13/04/2021;9947;14456;0
Santa Catarina;14/04/2021;8001;17243;0
Santa Catarina;15/04/2021;6166;22374;0
Santa Catarina;16/04/2021;10003;19043;0
Santa Catarina;17/04/2021;20339;22352;0
Santa Catarina;18/04/2021;5723;3518;0
Santa Catarina;19/04/2021;13820;19723;0
Santa Catarina;20/04/2021;20192;24207;0
Santa Catarina;21/04/2021;13300;7293;0
Santa Catarina;22/04/2021;12320;27189;0
Santa Catarina;23/04/2021;10240;17463;0
Santa Catarina;24/04/2021;16219;12103;0
Santa Catarina;25/04/2021;1543;2263;0
Santa Catarina;26/04/2021;10182;17684;0
Santa Catarina;27/04/2021;13505;17535;0
Santa Catarina;28/04/2021;11843;13638;0
Santa Catarina;29/04/2021;9102;10962;0
Santa Catarina;30/04/2021;10921;8982;0
Santa Catarina;01/05/2021;26524;3771;0
Santa Catarina;02/05/2021;9338;1457;0
Santa Catarina;03/05/2021;18986;9931;0
Santa Catarina;04/05/2021;18024;14099;0
Santa Catarina;05/05/2021;20140;10161;0
Santa Catarina;06/05/2021;25199;5341;0
Santa Catarina;07/05/2021;21264;3290;0
Santa Catarina;08/05/2021;12787;2565;0
Santa Catarina;09/05/2021;884;35;0
Santa Catarina;10/05/2021;15913;7915;0
Santa Catarina;11/05/2021;18711;8353;0
Santa Catarina;12/05/2021;15450;4938;0
Santa Catarina;13/05/2021;16653;3223;0
Santa Catarina;14/05/2021;18122;2578;0
Santa Catarina;15/05/2021;17611;1404;0
Santa Catarina;16/05/2021;4872;677;0
Santa Catarina;17/05/2021;15605;2459;0
Santa Catarina;18/05/2021;18940;1796;0
Santa Catarina;19/05/2021;20617;1931;0
Santa Catarina;20/05/2021;19559;1740;0
Santa Catarina;21/05/2021;17227;1727;0
Santa Catarina;22/05/2021;9446;1820;0
Santa Catarina;23/05/2021;5216;50;0
Santa Catarina;24/05/2021;15143;2762;0
Santa Catarina;25/05/2021;20064;3939;0
Santa Catarina;26/05/2021;24850;3711;0
Santa Catarina;27/05/2021;27711;3767;0
Santa Catarina;28/05/2021;33538;3032;0
Santa Catarina;29/05/2021;24618;2276;0
Santa Catarina;30/05/2021;1442;686;0
Santa Catarina;31/05/2021;28115;3073;0
Santa Catarina;01/06/2021;30991;4669;0
Santa Catarina;02/06/2021;30241;4706;0
Santa Catarina;03/06/2021;7585;1157;0
Santa Catarina;04/06/2021;20626;1982;0
Santa Catarina;05/06/2021;22298;984;0
Santa Catarina;06/06/2021;3082;28;0
Santa Catarina;07/06/2021;35984;2890;0
Santa Catarina;08/06/2021;45292;1892;0
Santa Catarina;09/06/2021;45236;1894;0
Santa Catarina;10/06/2021;40511;1545;0
Santa Catarina;11/06/2021;46436;1871;0
Santa Catarina;12/06/2021;41130;644;0
Santa Catarina;13/06/2021;7867;34;0
Santa Catarina;14/06/2021;38607;1502;0
Santa Catarina;15/06/2021;40593;2107;0
Santa Catarina;16/06/2021;38085;2765;0
Santa Catarina;17/06/2021;30208;2470;0
Santa Catarina;18/06/2021;23906;2127;0
Santa Catarina;19/06/2021;27306;867;0
Santa Catarina;20/06/2021;3289;34;0
Santa Catarina;21/06/2021;26396;2139;0
Santa Catarina;22/06/2021;29714;6041;0
Santa Catarina;23/06/2021;25477;4725;0
Santa Catarina;24/06/2021;17846;3845;0
Santa Catarina;25/06/2021;26695;2432;0
Santa Catarina;26/06/2021;37070;1584;0
Santa Catarina;27/06/2021;3740;46;0
Santa Catarina;28/06/2021;31968;3092;0
Santa Catarina;29/06/2021;29942;3318;0
Santa Catarina;30/06/2021;25448;4074;0
Santa Catarina;01/07/2021;23540;3466;0
Santa Catarina;02/07/2021;47920;3902;0
Santa Catarina;03/07/2021;44525;6536;0
Santa Catarina;04/07/2021;4375;1009;0
Santa Catarina;05/07/2021;38470;8213;0
Santa Catarina;06/07/2021;78877;5159;0
Santa Catarina;07/07/2021;65404;8545;0
Santa Catarina;08/07/2021;45768;8597;0
Santa Catarina;09/07/2021;42946;11267;0
Santa Catarina;10/07/2021;59689;10704;0
Santa Catarina;11/07/2021;12414;2219;0
Santa Catarina;12/07/2021;33053;21019;0
Santa Catarina;13/07/2021;34449;20666;0
Santa Catarina;14/07/2021;30830;22176;0
Santa Catarina;15/07/2021;22516;19186;0
Santa Catarina;16/07/2021;46190;18935;0
Santa Catarina;17/07/2021;21370;17513;0
Santa Catarina;18/07/2021;4925;2509;0
Santa Catarina;19/07/2021;23293;21004;0
Santa Catarina;20/07/2021;19514;23272;0
Santa Catarina;21/07/2021;13286;22541;0
Santa Catarina;22/07/2021;49231;18804;1
Santa Catarina;23/07/2021;45471;19256;0
Santa Catarina;24/07/2021;22304;12976;0
Santa Catarina;25/07/2021;9879;1939;0
Santa Catarina;26/07/2021;20943;26892;0
Santa Catarina;27/07/2021;18037;26294;0
Santa Catarina;28/07/2021;14531;24801;0
Santa Catarina;29/07/2021;23573;18295;0
Santa Catarina;30/07/2021;27734;21824;0
Santa Catarina;31/07/2021;14854;12050;0
Santa Catarina;01/08/2021;2169;1393;0
Santa Catarina;02/08/2021;20418;22034;0
Santa Catarina;03/08/2021;46756;21970;0
Santa Catarina;04/08/2021;34565;21939;2
Santa Catarina;05/08/2021;25895;25664;0
Santa Catarina;06/08/2021;43400;22040;0
Santa Catarina;07/08/2021;19246;17350;0
Santa Catarina;08/08/2021;3274;527;0
Santa Catarina;09/08/2021;30587;24345;0
Santa Catarina;10/08/2021;53352;21095;0
Santa Catarina;11/08/2021;41778;24298;0
Santa Catarina;12/08/2021;45703;20205;0
Santa Catarina;13/08/2021;46105;26599;0
Santa Catarina;14/08/2021;40087;15175;0
Santa Catarina;15/08/2021;4782;3895;0
Santa Catarina;16/08/2021;40684;26154;0
Santa Catarina;17/08/2021;52456;22636;0
Santa Catarina;18/08/2021;58138;24088;0
Santa Catarina;19/08/2021;42862;30442;0
Santa Catarina;20/08/2021;48078;31335;0
Santa Catarina;21/08/2021;44863;17429;0
Santa Catarina;22/08/2021;9247;7121;0
Santa Catarina;23/08/2021;41185;24989;0
Santa Catarina;24/08/2021;40992;29689;0
Santa Catarina;25/08/2021;29312;25583;0
Santa Catarina;26/08/2021;46382;25473;0
Santa Catarina;27/08/2021;32055;29986;0
Santa Catarina;28/08/2021;17918;25595;0
Santa Catarina;29/08/2021;9574;3281;0
Santa Catarina;30/08/2021;19143;29277;0
Santa Catarina;31/08/2021;16269;38340;0
Santa Catarina;01/09/2021;13609;34818;0
Santa Catarina;02/09/2021;12692;30457;0
Santa Catarina;03/09/2021;9465;37974;0
Santa Catarina;04/09/2021;4978;18497;0
Santa Catarina;05/09/2021;1517;3314;0
Santa Catarina;06/09/2021;4768;20090;0
Santa Catarina;07/09/2021;3536;4385;0
Santa Catarina;08/09/2021;9678;35364;0
Santa Catarina;09/09/2021;15360;33905;0
Santa Catarina;10/09/2021;11298;30687;0
Santa Catarina;11/09/2021;11950;21645;0
Santa Catarina;12/09/2021;4216;5699;0
Santa Catarina;13/09/2021;16906;33855;18
Santa Catarina;14/09/2021;13704;34584;56
Santa Catarina;15/09/2021;25948;31590;23
Santa Catarina;16/09/2021;24974;30243;89
Santa Catarina;17/09/2021;21506;26266;27
Santa Catarina;18/09/2021;11650;23147;127
Santa Catarina;19/09/2021;2730;5173;0
Santa Catarina;20/09/2021;13883;32862;53
Santa Catarina;21/09/2021;15946;35726;90
Santa Catarina;22/09/2021;14194;39094;56
Santa Catarina;23/09/2021;16556;41374;134
Santa Catarina;24/09/2021;16595;44825;57
Santa Catarina;25/09/2021;10874;30157;19
Santa Catarina;26/09/2021;256;6502;0
Santa Catarina;27/09/2021;16251;41745;127
Santa Catarina;28/09/2021;18005;47387;128
Santa Catarina;29/09/2021;18092;37130;68
Santa Catarina;30/09/2021;12945;41092;40
Santa Catarina;01/10/2021;13532;41108;51
Santa Catarina;02/10/2021;15007;55477;0
Santa Catarina;03/10/2021;3229;11769;0
Santa Catarina;04/10/2021;9599;35947;88
Santa Catarina;05/10/2021;7855;42067;76
Santa Catarina;06/10/2021;7550;36698;54
Santa Catarina;07/10/2021;7417;42693;107
Santa Catarina;08/10/2021;9768;49706;318
Santa Catarina;09/10/2021;4526;22992;4
Santa Catarina;10/10/2021;219;3476;0
Santa Catarina;11/10/2021;3989;19870;0
Santa Catarina;12/10/2021;223;1738;0
Santa Catarina;13/10/2021;5775;47780;531
Santa Catarina;14/10/2021;5412;50892;396
Santa Catarina;15/10/2021;5287;45058;445
Santa Catarina;16/10/2021;5332;34660;26
Santa Catarina;17/10/2021;445;5752;0
Santa Catarina;18/10/2021;3324;35626;569
Santa Catarina;19/10/2021;6147;43409;497
Santa Catarina;20/10/2021;4935;42284;259
Santa Catarina;21/10/2021;11450;44046;271
Santa Catarina;22/10/2021;13063;47388;366
Santa Catarina;23/10/2021;7633;24386;9
Santa Catarina;24/10/2021;895;7284;1
Santa Catarina;25/10/2021;8494;40498;267
Santa Catarina;26/10/2021;8300;44513;274
Santa Catarina;27/10/2021;9188;40725;263
Santa Catarina;28/10/2021;8860;41804;416
Santa Catarina;29/10/2021;5613;36478;528
Santa Catarina;30/10/2021;2689;16580;10
Santa Catarina;31/10/2021;110;2714;0
Santa Catarina;01/11/2021;1168;9481;1
Santa Catarina;02/11/2021;338;2893;0
Santa Catarina;03/11/2021;5390;39365;31
Santa Catarina;04/11/2021;5310;42102;39
Santa Catarina;05/11/2021;5932;42615;38
Santa Catarina;06/11/2021;1231;22120;0
Santa Catarina;07/11/2021;200;5323;0
Santa Catarina;08/11/2021;4142;37269;61
Santa Catarina;09/11/2021;5097;40240;37
Santa Catarina;10/11/2021;11463;40418;41
Santa Catarina;11/11/2021;9651;40507;27
Santa Catarina;12/11/2021;6997;39651;31
Santa Catarina;13/11/2021;1653;14844;0
Santa Catarina;14/11/2021;137;3655;0
Santa Catarina;15/11/2021;239;4834;0
Santa Catarina;16/11/2021;5861;38547;38
Santa Catarina;17/11/2021;6434;41356;72
Santa Catarina;18/11/2021;5477;41042;35
Santa Catarina;19/11/2021;5867;41801;24
Santa Catarina;20/11/2021;10255;40480;35
Santa Catarina;21/11/2021;165;2831;0
Santa Catarina;22/11/2021;5647;31188;51
Santa Catarina;23/11/2021;5931;31748;40
Santa Catarina;24/11/2021;4394;28356;5
Santa Catarina;25/11/2021;4933;29723;34
Santa Catarina;26/11/2021;4049;27227;50
Santa Catarina;27/11/2021;1725;12896;5
Santa Catarina;28/11/2021;75;2079;0
Santa Catarina;29/11/2021;3552;22295;3
Santa Catarina;30/11/2021;4346;24215;12
Santa Catarina;01/12/2021;3831;21577;35
Santa Catarina;02/12/2021;3469;21347;4
Santa Catarina;03/12/2021;4004;20390;64
Santa Catarina;04/12/2021;1381;7520;27
Santa Catarina;05/12/2021;45;862;0
Santa Catarina;06/12/2021;3669;19205;16
Santa Catarina;07/12/2021;3572;20064;7
Santa Catarina;08/12/2021;3225;20325;0
Santa Catarina;09/12/2021;3053;18384;0
Santa Catarina;10/12/2021;2898;24028;57
Santa Catarina;11/12/2021;2089;12731;25
Santa Catarina;12/12/2021;130;2376;0
Santa Catarina;13/12/2021;2652;26737;89
Santa Catarina;14/12/2021;3096;30924;32
Santa Catarina;15/12/2021;2653;26932;15
Santa Catarina;16/12/2021;2595;30443;16
